OCC_MONTH,OCC_DOW,OCC_YEAR,OCC_HOUR,DIVISION,FATALITIES,INJURY_COLLISIONS,FTR_COLLISIONS,PD_COLLISIONS,HOOD_158,NEIGHBOURHOOD_158,LONG_WGS84,LAT_WGS84,AUTOMOBILE,MOTORCYCLE,PASSENGER,BICYCLE,PEDESTRIAN
July,Friday,2020,17,D43,,YES,NO,NO,143,West Rouge (143),-79.13914425664767,43.785520266635615,1,0,1,0,0
July,Friday,2020,17,D55,,YES,NO,NO,057,Broadview North (57),-79.35629260255358,43.68597877907954,1,0,1,0,0
July,Friday,2020,16,D14,,YES,NO,NO,164,Wellington Place (164),-79.40216373261069,43.64264948247454,1,0,1,0,0
July,Friday,2020,19,D43,,NO,NO,YES,138,Eglinton East (138),-79.23842145676421,43.73885608095165,1,0,0,0,0
July,Friday,2020,16,D32,,YES,NO,NO,152,East Willowdale (152),-79.3996757112637,43.76399148810599,1,0,0,1,0
July,Friday,2020,14,D53,,NO,NO,YES,100,Yonge-Eglinton (100),-79.40848523102595,43.70462309353337,1,0,0,0,0
July,Friday,2020,1,D13,,NO,NO,YES,092,Corso Italia-Davenport (92),-79.4486308170399,43.67677651698203,1,0,0,0,0
July,Friday,2020,13,D31,,NO,YES,YES,154,Oakdale-Beverley Heights (154),-79.51125256131118,43.73182838694715,1,0,0,0,0
July,Friday,2020,11,D41,,NO,NO,YES,121,Oakridge (121),-79.27560607283769,43.69586822486985,1,0,0,0,0
July,Friday,2020,10,D22,,YES,NO,NO,015,Kingsway South (15),-79.51246309631831,43.64719024782484,1,0,0,0,0
July,Friday,2020,9,D41,,YES,NO,NO,156,Bendale-Glen Andrew (156),-79.2692748336843,43.76260985820215,1,0,0,0,0
July,Friday,2020,17,D43,,NO,NO,YES,134,Highland Creek (134),-79.16877530499544,43.79618478501459,1,0,0,0,0
July,Friday,2020,8,D13,,NO,YES,NO,102,Forest Hill North (102),-79.4383828914223,43.69823576622958,1,0,0,0,0
July,Friday,2020,3,D12,,NO,YES,NO,110,Keelesdale-Eglinton West (110),-79.46761499198956,43.690218286474284,1,0,0,0,0
July,Friday,2020,1,D14,,NO,NO,YES,172,Dovercourt Village (172),-79.42901012757179,43.6700650188389,1,0,0,0,0
July,Friday,2020,7,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.60771757175941,43.74430615172895,1,0,0,0,0
July,Friday,2020,7,D52,,YES,NO,NO,165,Harbourfront-CityPlace (165),-79.39403623556578,43.64270008180378,1,0,0,0,0
July,Friday,2020,0,D51,,NO,NO,YES,070,South Riverdale (70),-79.35246376409961,43.64531098441457,1,0,0,0,0
July,Friday,2020,3,D22,,NO,NO,YES,016,Stonegate-Queensway (16),-79.51774971104304,43.63087166981655,1,0,0,0,0
July,Friday,2020,1,D23,,NO,NO,YES,006,Kingsview Village-The Westway (6),-79.5586388586282,43.6942459837147,1,0,0,0,0
July,Saturday,2020,15,D11,,NO,NO,YES,086,Roncesvalles (86),-79.43665162111486,43.64057798875763,1,0,0,0,0
July,Saturday,2020,21,D43,,NO,NO,YES,135,Morningside (135),-79.19332999616228,43.785339392839056,1,0,0,0,0
July,Saturday,2020,17,D12,,NO,NO,YES,029,Maple Leaf (29),-79.48765434554822,43.70637125280654,1,0,0,0,0
July,Saturday,2020,14,D22,,NO,YES,NO,019,Long Branch (19),-79.52666671691323,43.593675083416414,1,0,0,0,0
July,Saturday,2020,8,D55,,NO,NO,YES,060,Woodbine-Lumsden (60),-79.31884204121454,43.69967280087644,1,0,0,0,0
July,Saturday,2020,17,D33,,NO,NO,YES,040,St.Andrew-Windfields (40),-79.38414410092159,43.74805518818658,1,0,0,0,0
July,Saturday,2020,12,D12,,NO,NO,YES,111,Rockcliffe-Smythe (111),-79.50400249770581,43.672326827836805,1,0,0,0,0
July,Saturday,2020,20,D42,,NO,YES,NO,130,Milliken (130),-79.28889811383777,43.80312203965759,1,0,0,0,0
July,Saturday,2020,15,D42,,NO,NO,YES,143,West Rouge (143),-79.18038688919033,43.806289390842466,0,0,0,1,0
July,Saturday,2020,4,D22,,NO,NO,YES,018,New Toronto (18),-79.51801758549793,43.60069459785787,1,0,0,0,0
July,Saturday,2020,18,D12,,NO,NO,YES,029,Maple Leaf (29),-79.48596894165973,43.71934824643952,1,0,0,0,0
July,Saturday,2020,10,D13,,NO,NO,YES,108,Briar Hill-Belgravia (108),-79.45175537281452,43.70075755982487,1,0,0,0,0
July,Saturday,2020,0,D51,,NO,NO,YES,072,Regent Park (72),-79.36651635745403,43.66069319979696,1,0,0,0,0
July,Saturday,2020,13,D14,,NO,YES,YES,085,South Parkdale (85),-79.43429962217311,43.632512777462566,1,0,0,0,0
July,Saturday,2020,15,D42,,NO,NO,YES,130,Milliken (130),-79.27812242323768,43.82608914945966,1,0,0,0,0
July,Saturday,2020,15,D51,,NO,NO,YES,071,Cabbagetown-South St.James Town (71),-79.36717885754466,43.662332401436146,1,0,1,0,0
July,Saturday,2020,17,D33,,NO,NO,YES,040,St.Andrew-Windfields (40),-79.3574816345599,43.75348870310893,1,0,1,0,0
July,Saturday,2020,23,D51,,NO,NO,YES,070,South Riverdale (70),-79.34661926662052,43.63904227927263,1,0,0,0,0
July,Saturday,2020,17,D42,,NO,YES,NO,145,Malvern West (145),-79.23762347170756,43.79987589735014,1,0,0,0,0
July,Saturday,2020,13,D31,,NO,NO,YES,027,York University Heights (27),-79.4864081970644,43.74479562250571,1,0,0,0,0
July,Saturday,2020,15,D22,,NO,NO,YES,011,Eringate-Centennial-West Deane (11),-79.56476288098676,43.65577091933763,1,0,1,0,0
July,Saturday,2020,12,D22,,NO,NO,YES,158,Islington (158),-79.52335329800323,43.644662900814716,1,0,0,0,0
July,Saturday,2020,18,D12,,NO,NO,YES,030,Brookhaven-Amesbury (30),-79.50028494986813,43.700133357469696,1,0,0,0,0
July,Saturday,2020,16,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.29471819616803,43.745372143718285,1,0,0,0,0
July,Saturday,2020,1,D13,,NO,YES,YES,092,Corso Italia-Davenport (92),-79.4486308170399,43.67677651698203,1,0,0,0,0
July,Saturday,2020,9,D31,,YES,NO,NO,025,Glenfield-Jane Heights (25),-79.51320988965858,43.739384543601766,1,0,0,0,1
July,Saturday,2020,9,D43,,YES,NO,NO,157,Bendale South (157),-79.25535525232044,43.75352197370893,1,0,0,1,0
July,Saturday,2020,10,D12,,NO,NO,YES,110,Keelesdale-Eglinton West (110),-79.47702989553706,43.68529630131057,1,0,0,0,0
July,Saturday,2020,9,D52,,NO,NO,YES,165,Harbourfront-CityPlace (165),-79.38327024170712,43.64049657920943,1,0,0,0,0
July,Saturday,2020,14,D23,,YES,NO,NO,004,Rexdale-Kipling (4),-79.57638307463034,43.731669573476346,1,0,0,0,0
July,Saturday,2020,14,D51,,YES,NO,NO,098,Rosedale-Moore Park (98),-79.37684305633893,43.67235631145995,1,0,0,1,0
July,Saturday,2020,15,D31,,NO,YES,NO,022,Humbermede (22),-79.5292728842097,43.73564204652647,1,0,0,0,0
July,Saturday,2020,17,D23,,YES,NO,NO,001,West Humber-Clairville (1),-79.60096336457501,43.734668569221824,1,0,1,0,0
July,Saturday,2020,10,D53,,NO,NO,YES,095,Annex (95),-79.38969414758415,43.670268310287746,1,0,0,0,0
July,Saturday,2020,11,D55,,NO,NO,YES,058,Old East York (58),-79.32876583459874,43.69593780709113,1,0,0,0,0
July,Saturday,2020,9,D31,,NO,YES,NO,022,Humbermede (22),-79.53821838228862,43.73374245097268,1,0,0,0,0
July,Saturday,2020,18,D31,,NO,NO,YES,025,Glenfield-Jane Heights (25),-79.51320988965858,43.739384543601766,1,0,0,0,0
July,Saturday,2020,18,D14,,YES,NO,NO,085,South Parkdale (85),-79.43601502132704,43.63717448400747,1,0,1,0,0
July,Saturday,2020,18,D22,,YES,NO,NO,016,Stonegate-Queensway (16),-79.49457701207821,43.628092850792626,1,0,0,1,0
July,Saturday,2020,19,D32,,NO,YES,NO,036,Newtonbrook West (36),-79.41733932969692,43.78706430049283,1,0,0,0,0
July,Saturday,2020,21,D12,,NO,YES,NO,111,Rockcliffe-Smythe (111),-79.48399249281486,43.684227402032754,1,0,0,0,0
July,Saturday,2020,12,D33,,NO,NO,YES,042,Banbury-Don Mills (42),-79.35014911004507,43.71959024608533,1,0,0,0,0
July,Saturday,2020,22,D41,,NO,NO,YES,156,Bendale-Glen Andrew (156),-79.26129213872775,43.77003316235188,1,0,0,0,0
July,Saturday,2020,12,D41,,NO,NO,YES,126,Dorset Park (126),-79.28315499463147,43.77175733818908,1,0,0,0,0
July,Saturday,2020,9,D33,,NO,NO,YES,052,Bayview Village (52),-79.37046902330704,43.76833579571341,1,0,0,0,0
July,Saturday,2020,23,D43,,NO,NO,YES,123,Cliffcrest (123),-79.23804833219111,43.72015799677104,1,0,0,0,0
July,Saturday,2020,10,D23,,NO,NO,YES,003,Thistletown-Beaumond Heights (3),-79.5652952792044,43.73723237077289,1,0,1,0,0
July,Saturday,2020,10,D52,,YES,NO,NO,169,Bay-Cloverhill (169),-79.38800834825952,43.669998709725085,1,0,0,1,0
July,Saturday,2020,11,D43,,NO,NO,YES,136,West Hill (136),-79.18673560778983,43.77022549630223,1,0,0,0,0
July,Saturday,2020,13,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.30978147425118,43.74213963181549,1,0,0,0,0
July,Saturday,2020,13,D31,,NO,NO,YES,155,Downsview (155),-79.48368284901674,43.73357135046008,1,0,0,0,0
July,Saturday,2020,12,D43,,NO,YES,NO,138,Eglinton East (138),-79.23771925609567,43.73783288186782,1,0,0,0,0
July,Saturday,2020,1,D23,,NO,NO,YES,003,Thistletown-Beaumond Heights (3),-79.56573417913623,43.73815297161101,1,0,0,0,0
July,Saturday,2020,13,D32,,NO,NO,YES,039,Bedford Park-Nortown (39),-79.42009124832546,43.73591707345843,1,0,0,0,0
July,Saturday,2020,0,D14,,NO,YES,NO,162,West Queen West (162),-79.40993993001864,43.6459899881492,1,0,0,0,0
July,Saturday,2020,13,D41,,NO,NO,YES,156,Bendale-Glen Andrew (156),-79.27113422103348,43.767863751825594,1,0,0,0,0
July,Saturday,2020,18,D53,,NO,YES,YES,173,North Toronto (173),-79.39388405026916,43.710584204822986,1,0,0,0,0
July,Saturday,2020,19,D32,,NO,NO,YES,027,York University Heights (27),-79.47014076550933,43.78382529025363,1,0,0,0,0
July,Saturday,2020,15,D43,,NO,NO,YES,123,Cliffcrest (123),-79.23248674377928,43.725203792031465,1,0,0,0,0
July,Saturday,2020,1,D31,,NO,NO,YES,155,Downsview (155),-79.48368284901674,43.73357135046008,1,0,0,0,0
July,Saturday,2020,18,D33,,NO,YES,YES,046,Pleasant View (46),-79.32669896716445,43.77466901972735,1,0,0,0,0
July,Saturday,2020,7,D51,,NO,NO,YES,098,Rosedale-Moore Park (98),-79.37684305633893,43.67235631145995,1,0,0,0,0
July,Saturday,2020,16,D12,,NO,NO,YES,030,Brookhaven-Amesbury (30),-79.46942286671222,43.70085506215958,1,0,0,0,0
July,Saturday,2020,6,D55,,NO,NO,YES,062,East End-Danforth (62),-79.28971155839898,43.68623643098607,1,0,0,0,0
July,Saturday,2020,14,D12,,NO,NO,YES,112,Beechborough-Greenbrook (112),-79.48275108806293,43.68832499309296,1,0,0,0,0
July,Saturday,2020,12,D41,,NO,NO,YES,120,Clairlea-Birchmount (120),-79.29493396473893,43.70897329120805,1,0,0,0,0
July,Saturday,2020,11,D43,,NO,NO,YES,136,West Hill (136),-79.17238671662838,43.776147390248944,1,0,0,0,0
July,Saturday,2020,2,D13,,NO,NO,YES,107,Oakwood Village (107),-79.43676680495938,43.69041868018474,1,0,0,0,0
July,Saturday,2020,11,D13,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.4493877656954,43.70421145762525,1,0,0,0,0
July,Saturday,2020,12,D31,,NO,NO,YES,154,Oakdale-Beverley Heights (154),-79.50959764499086,43.72489224643953,1,0,1,0,0
July,Saturday,2020,14,D43,,NO,YES,NO,136,West Hill (136),-79.18673560778983,43.77022549630223,1,0,0,0,0
July,Saturday,2020,17,D53,,NO,NO,YES,098,Rosedale-Moore Park (98),-79.39369356247532,43.68712084357294,1,0,0,0,0
July,Saturday,2020,19,D12,,NO,YES,NO,030,Brookhaven-Amesbury (30),-79.50378934712265,43.702878854542554,1,0,0,0,0
July,Saturday,2020,4,D23,,NO,NO,YES,003,Thistletown-Beaumond Heights (3),-79.56657057880858,43.73745217137372,1,0,0,0,0
July,Saturday,2020,22,D11,,NO,NO,YES,088,High Park North (88),-79.47626132015448,43.65113405124119,1,0,0,0,0
July,Saturday,2020,1,D13,,NO,YES,NO,092,Corso Italia-Davenport (92),-79.4486308170399,43.67677651698203,0,0,0,0,0
July,Saturday,2020,1,D14,,NO,YES,NO,085,South Parkdale (85),-79.43326632224327,43.63774048384589,1,0,0,0,0
July,Saturday,2020,3,D31,,NO,NO,YES,027,York University Heights (27),-79.48919512560569,43.75634466728438,1,0,0,0,0
July,Saturday,2020,3,D53,,NO,NO,YES,103,Lawrence Park South (103),-79.40091043597121,43.71875048070982,1,0,0,0,0
July,Saturday,2020,11,D22,,NO,NO,YES,158,Islington (158),-79.5446916898966,43.63211611396717,1,0,0,0,0
July,Saturday,2020,11,D52,,NO,NO,YES,165,Harbourfront-CityPlace (165),-79.39403623556578,43.64270008180378,1,0,0,0,0
July,Saturday,2020,4,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.55873838760459,43.608374704664605,1,0,0,0,0
July,Saturday,2020,15,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.60667567228501,43.733780758295445,1,0,0,0,0
July,Saturday,2020,12,D42,,NO,NO,YES,128,Agincourt South-Malvern West (128),-79.24162678285505,43.7841415836004,1,0,0,0,0
July,Saturday,2020,20,D22,,NO,NO,YES,161,Humber Bay Shores (161),-79.48325661690977,43.620507777380844,1,0,0,0,0
July,Sunday,2020,11,D13,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.45473991914109,43.714082455598664,1,0,0,0,0
July,Sunday,2020,0,D51,,NO,YES,NO,070,South Riverdale (70),-79.34661926662052,43.63904227927263,1,0,0,0,0
July,Sunday,2020,13,D22,,NO,NO,YES,020,Alderwood (20),-79.53330319949153,43.61419880506779,1,0,0,0,0
July,Sunday,2020,14,D33,,NO,NO,YES,149,Parkwoods-O'Connor Hills (149),-79.32876185366905,43.74684951715341,1,0,0,0,0
July,Sunday,2020,13,D55,,NO,NO,YES,070,South Riverdale (70),-79.34358367865595,43.660282109746134,1,0,0,0,0
July,Sunday,2020,2,D55,,NO,YES,NO,068,North Riverdale (68),-79.35063788435882,43.67215223512028,1,0,0,0,0
July,Sunday,2020,12,D22,,NO,NO,YES,161,Humber Bay Shores (161),-79.48275561678737,43.62094188018773,1,0,0,0,0
July,Sunday,2020,7,D33,,NO,NO,YES,048,Hillcrest Village (48),-79.34497611039251,43.80508802864619,1,0,0,0,0
July,Sunday,2020,11,D11,,NO,NO,YES,172,Dovercourt Village (172),-79.43739452298442,43.664687416256086,1,0,0,0,0
July,Sunday,2020,14,D22,,YES,NO,NO,161,Humber Bay Shores (161),-79.48120021595713,43.62296488969196,1,0,0,0,0
July,Sunday,2020,12,D23,,NO,YES,YES,002,Mount Olive-Silverstone-Jamestown (2),-79.58922306495246,43.741089572019206,1,0,0,0,0
July,Sunday,2020,9,D14,,NO,NO,YES,172,Dovercourt Village (172),-79.43503582406142,43.66555971634213,1,0,0,0,0
July,Sunday,2020,11,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.3024628751332,43.760827524351896,1,0,0,0,0
July,Sunday,2020,9,D55,,NO,NO,YES,062,East End-Danforth (62),-79.3122030431856,43.68430452573796,1,0,0,0,0
July,Sunday,2020,0,D12,,NO,NO,YES,112,Beechborough-Greenbrook (112),-79.4832739786703,43.69342468121233,1,0,1,0,0
July,Sunday,2020,0,D51,,NO,NO,YES,070,South Riverdale (70),-79.34124407101056,43.64210538429025,1,0,0,0,0
July,Sunday,2020,0,D31,,YES,NO,NO,022,Humbermede (22),-79.5415780954731,43.74825258135461,1,0,1,0,0
July,Sunday,2020,5,D43,,NO,NO,YES,157,Bendale South (157),-79.25535525232044,43.75352197370893,1,0,1,0,0
July,Sunday,2020,15,D22,,YES,NO,NO,158,Islington (158),-79.55767268115487,43.64150461311064,1,0,1,0,1
July,Sunday,2020,16,D14,,YES,NO,NO,163,Fort York-Liberty Village (163),-79.41955342681418,43.63851228099157,1,0,0,0,1
July,Sunday,2020,17,D14,,NO,NO,YES,163,Fort York-Liberty Village (163),-79.40289383236734,43.637813677435794,1,0,0,0,0
July,Sunday,2020,18,D11,,NO,NO,YES,086,Roncesvalles (86),-79.44620901792912,43.6387094894521,1,1,1,0,0
July,Sunday,2020,19,D43,,YES,NO,NO,138,Eglinton East (138),-79.245533449063,43.739918279161884,1,0,1,0,0
July,Sunday,2020,19,D31,,NO,NO,YES,025,Glenfield-Jane Heights (25),-79.51535841345552,43.757621084889344,1,0,0,0,0
July,Sunday,2020,20,D51,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.37169454942418,43.64802378712735,1,0,0,0,0
July,Sunday,2020,20,D11,,YES,NO,NO,087,High Park-Swansea (87),-79.45338791572627,43.64026639392095,1,0,1,1,0
July,Sunday,2020,20,D55,,YES,NO,NO,070,South Riverdale (70),-79.33743028163565,43.65500050981459,1,0,1,0,0
July,Sunday,2020,22,D22,,NO,NO,YES,010,Princess-Rosethorn (10),-79.54727218809532,43.67479376404209,1,0,0,0,0
July,Sunday,2020,23,D43,,NO,NO,YES,157,Bendale South (157),-79.25535525232044,43.75352197370893,1,0,0,0,0
July,Sunday,2020,12,D43,,NO,NO,YES,142,Woburn North (142),-79.2262409058316,43.76219641225799,1,0,0,0,0
July,Sunday,2020,21,D42,,NO,NO,YES,129,Agincourt North (129),-79.26649114007334,43.80803136000409,1,0,0,0,0
July,Sunday,2020,7,D12,,NO,NO,YES,110,Keelesdale-Eglinton West (110),-79.4708235963479,43.68636159758645,1,0,0,0,0
July,Sunday,2020,23,D23,,NO,NO,YES,005,Elms-Old Rexdale (5),-79.55891726685746,43.72311182088956,1,0,0,0,0
July,Sunday,2020,14,D53,,NO,YES,NO,055,Thorncliffe Park (55),-79.34661502162206,43.703234389898334,1,0,0,0,0
July,Sunday,2020,13,D55,,YES,NO,NO,061,Taylor-Massey (61),-79.29736285696346,43.69492701545427,0,0,0,1,0
July,Sunday,2020,12,D12,,NO,NO,YES,028,Rustic (28),-79.49403734766211,43.7049528537441,1,0,0,0,0
July,Sunday,2020,13,D22,,NO,YES,YES,159,Etobicoke City Centre (159),-79.54632588305566,43.61653000470084,1,0,0,0,0
July,Sunday,2020,15,D51,,NO,NO,YES,073,Moss Park (73),-79.37586205112396,43.66043659954038,1,0,0,0,0
July,Sunday,2020,14,D32,,NO,NO,YES,033,Clanton Park (33),-79.45274806291962,43.73330654738157,1,0,0,0,0
July,Sunday,2020,9,D11,,NO,NO,YES,085,South Parkdale (85),-79.45352051595364,43.63839109146473,1,0,0,0,0
July,Sunday,2020,16,D43,,NO,NO,YES,156,Bendale-Glen Andrew (156),-79.25424114074588,43.77663626761306,1,0,0,0,0
July,Sunday,2020,19,D32,,NO,NO,YES,034,Bathurst Manor (34),-79.46910035332401,43.77794177358845,1,0,0,0,0
July,Sunday,2020,4,D12,,NO,NO,YES,110,Keelesdale-Eglinton West (110),-79.47157940275883,43.68212091045997,1,0,0,0,0
July,Sunday,2020,19,D43,,NO,NO,YES,133,Centennial Scarborough (133),-79.14082614191025,43.77865227422176,1,0,0,0,0
July,Sunday,2020,13,D55,,NO,NO,YES,070,South Riverdale (70),-79.33305120552414,43.66980816294021,1,0,0,0,0
July,Sunday,2020,14,D12,,NO,NO,YES,113,Weston (113),-79.51591575572454,43.69881656775532,1,0,0,0,0
July,Sunday,2020,4,D42,,YES,YES,NO,129,Agincourt North (129),-79.26649114007334,43.80803136000409,1,0,1,0,0
July,Sunday,2020,17,D32,,NO,NO,YES,039,Bedford Park-Nortown (39),-79.42246210660973,43.72081446676869,1,0,0,0,0
July,Sunday,2020,10,D31,,NO,NO,YES,021,Humber Summit (21),-79.54236519998109,43.75207238680615,1,0,0,0,0
July,Sunday,2020,12,D42,,NO,NO,YES,147,L'Amoreaux West (147),-79.32793346524886,43.78573193822227,1,0,0,0,0
July,Sunday,2020,20,D51,,NO,NO,YES,168,Downtown Yonge East (168),-79.37493364865705,43.65117909028268,1,0,0,0,0
July,Sunday,2020,8,D55,,NO,NO,YES,070,South Riverdale (70),-79.3501386711365,43.65958459991635,1,0,0,0,0
July,Sunday,2020,15,D51,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.36608495416394,43.646313685417304,1,0,0,0,0
July,Sunday,2020,15,D22,,YES,NO,NO,161,Humber Bay Shores (161),-79.48568571369577,43.62545188019389,1,0,0,0,0
July,Sunday,2020,16,D31,,NO,NO,YES,023,Pelmo Park-Humberlea (23),-79.53737493095227,43.71332112998865,1,0,0,0,0
July,Sunday,2020,10,D41,,NO,NO,YES,124,Kennedy Park (124),-79.27267189289664,43.71756659301488,1,0,0,0,0
July,Monday,2020,19,D42,,NO,NO,YES,118,Tam O'Shanter-Sullivan (118),-79.29346258821549,43.78211963627784,1,0,0,0,0
July,Monday,2020,22,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.30933407340484,43.74091383305285,1,0,0,0,0
July,Monday,2020,9,D32,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.46861413574881,43.71956045134574,1,0,0,0,0
July,Monday,2020,8,D12,,NO,YES,NO,030,Brookhaven-Amesbury (30),-79.47457284125818,43.70978095165552,1,0,0,0,0
July,Monday,2020,13,D43,,NO,NO,YES,136,West Hill (136),-79.1947643043253,43.7621233930652,1,0,0,0,0
July,Monday,2020,21,D55,,NO,YES,NO,061,Taylor-Massey (61),-79.28834606133788,43.69122472524528,1,0,0,0,0
July,Monday,2020,8,D23,,NO,NO,YES,003,Thistletown-Beaumond Heights (3),-79.5652952792044,43.73723237077289,1,0,0,0,0
July,Monday,2020,6,D42,,NO,NO,YES,118,Tam O'Shanter-Sullivan (118),-79.29346258821549,43.78211963627784,1,0,0,0,0
July,Monday,2020,13,D22,,NO,NO,YES,020,Alderwood (20),-79.54287620674829,43.59654257586737,1,0,0,0,0
July,Monday,2020,11,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.62863329367465,43.748109314408325,1,0,0,0,0
July,Monday,2020,5,D31,,NO,YES,NO,154,Oakdale-Beverley Heights (154),-79.51669674266063,43.720945046434046,1,0,0,0,0
July,Monday,2020,9,D13,,NO,YES,NO,092,Corso Italia-Davenport (92),-79.44583281112725,43.6821391000394,1,0,0,0,1
July,Monday,2020,19,D33,,NO,NO,YES,053,Henry Farm (53),-79.3448204570528,43.772690415656044,1,0,0,0,0
July,Monday,2020,22,D33,,NO,NO,YES,042,Banbury-Don Mills (42),-79.32964024221637,43.73996091770656,1,0,0,0,0
July,Monday,2020,22,D42,,NO,NO,YES,143,West Rouge (143),-79.14628569241182,43.79891615177653,1,0,0,0,0
July,Monday,2020,13,D51,,NO,NO,YES,072,Regent Park (72),-79.36178286088128,43.660362599466325,1,0,0,0,0
July,Monday,2020,13,D53,,NO,NO,YES,097,Yonge-St.Clair (97),-79.40232205273263,43.68871523354024,1,0,0,0,0
July,Monday,2020,2,D51,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.37546444691094,43.64330948241313,1,0,0,0,0
July,Monday,2020,12,D42,,NO,NO,YES,128,Agincourt South-Malvern West (128),-79.25881393594842,43.789644067640666,1,0,0,0,0
July,Monday,2020,2,D13,,NO,YES,NO,094,Wychwood (94),-79.43252432226423,43.680348209774884,1,0,0,0,0
July,Monday,2020,15,D42,,NO,NO,YES,116,Steeles (116),-79.33072169950357,43.80411841762075,1,0,0,0,0
July,Monday,2020,14,D33,,NO,NO,YES,040,St.Andrew-Windfields (40),-79.35995853088932,43.752950001257084,1,0,0,0,0
July,Monday,2020,20,D42,,NO,NO,YES,147,L'Amoreaux West (147),-79.32290286838588,43.77526402073118,1,0,0,0,0
July,Monday,2020,3,D14,,NO,NO,YES,083,Dufferin Grove (83),-79.43334732221624,43.6546692036667,1,0,0,0,0
July,Monday,2020,13,D13,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.45397073834631,43.71065655517773,1,0,0,0,0
July,Monday,2020,8,D55,,NO,YES,NO,070,South Riverdale (70),-79.32299959773488,43.65240553874324,1,0,0,0,0
July,Monday,2020,15,D11,,NO,NO,YES,090,Junction Area (90),-79.46453462570446,43.66541435441993,1,1,0,0,0
July,Monday,2020,14,D14,,NO,NO,YES,078,Kensington-Chinatown (78),-79.40398193200464,43.6471940876252,1,0,0,0,0
July,Monday,2020,16,D12,,NO,NO,YES,029,Maple Leaf (29),-79.48765434554822,43.70637125280654,1,0,0,0,0
July,Monday,2020,17,D42,,NO,NO,YES,118,Tam O'Shanter-Sullivan (118),-79.30228279257685,43.79043777651994,1,0,0,0,0
July,Monday,2020,17,D23,,NO,NO,YES,021,Humber Summit (21),-79.56861058007279,43.74624328073534,1,0,0,0,0
July,Monday,2020,5,D31,,NO,YES,NO,023,Pelmo Park-Humberlea (23),-79.53737493095227,43.71332112998865,1,0,0,0,0
July,Monday,2020,10,D22,,NO,NO,YES,011,Eringate-Centennial-West Deane (11),-79.58084991923715,43.66076747035554,1,0,0,0,0
July,Monday,2020,2,D11,,NO,YES,NO,086,Roncesvalles (86),-79.44248341917097,43.63943308917509,1,0,0,0,0
July,Monday,2020,10,D14,,NO,NO,YES,172,Dovercourt Village (172),-79.42463442640963,43.66220290951827,1,0,0,0,0
July,Monday,2020,2,D32,,NO,NO,YES,032,Englemount-Lawrence (32),-79.42996739084779,43.72002906211968,1,0,0,0,0
July,Monday,2020,16,D41,,NO,YES,NO,119,Wexford/Maryvale (119),-79.30451116444578,43.72919664717266,0,1,0,0,0
July,Monday,2020,18,D22,,NO,NO,YES,016,Stonegate-Queensway (16),-79.502621715766,43.6263327083827,1,0,0,0,0
July,Monday,2020,16,D31,,NO,NO,YES,023,Pelmo Park-Humberlea (23),-79.53568574861174,43.725979769862185,1,0,0,0,0
July,Monday,2020,21,D42,,NO,NO,YES,129,Agincourt North (129),-79.26255134057065,43.7987007144431,1,0,1,0,0
July,Monday,2020,20,D22,,NO,NO,YES,161,Humber Bay Shores (161),-79.48325661690977,43.620507777380844,1,0,1,0,0
July,Monday,2020,18,D42,,NO,NO,YES,148,East L'Amoreaux (148),-79.31015929939235,43.799739914528395,1,0,0,0,0
July,Monday,2020,20,D55,,NO,YES,YES,060,Woodbine-Lumsden (60),-79.30883984918076,43.69581570988874,1,0,0,0,0
July,Monday,2020,17,D53,,NO,NO,YES,173,North Toronto (173),-79.39327895268757,43.70907210925754,1,0,0,0,0
July,Monday,2020,19,D32,,NO,YES,YES,031,Yorkdale-Glen Park (31),-79.45647572652331,43.7279800525664,1,0,0,0,0
July,Monday,2020,12,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.30829287285825,43.75949192207686,1,0,0,0,0
July,Monday,2020,19,D55,,NO,NO,YES,058,Old East York (58),-79.32301513843248,43.69523220975772,1,0,0,0,0
July,Monday,2020,18,D11,,NO,NO,YES,089,Runnymede-Bloor West Village (89),-79.48446241496227,43.649317347205425,1,0,0,0,0
July,Monday,2020,17,D32,,NO,NO,YES,039,Bedford Park-Nortown (39),-79.42142548159548,43.743199682884594,1,0,0,0,0
July,Monday,2020,21,D51,,NO,NO,YES,072,Regent Park (72),-79.36449965859866,43.659764698868415,1,0,0,0,0
