OCC_MONTH,OCC_DOW,OCC_YEAR,OCC_HOUR,DIVISION,FATALITIES,INJURY_COLLISIONS,FTR_COLLISIONS,PD_COLLISIONS,HOOD_158,NEIGHBOURHOOD_158,LONG_WGS84,LAT_WGS84,AUTOMOBILE,MOTORCYCLE,PASSENGER,BICYCLE,PEDESTRIAN
October,Monday,2021,7,D12,,NO,NO,YES,028,Rustic (28),-79.50552374276901,43.70925444643954,1,0,0,0,0
October,Monday,2021,9,D42,,NO,NO,YES,118,Tam O'Shanter-Sullivan (118),-79.29810638446001,43.781056836166805,1,0,0,0,0
October,Monday,2021,7,D31,,YES,NO,NO,154,Oakdale-Beverley Heights (154),-79.4967346452309,43.72337414643951,1,0,0,0,1
October,Monday,2021,10,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.29860767159678,43.72851855247647,1,0,0,0,0
October,Monday,2021,8,D33,,NO,NO,YES,047,Don Valley Village (47),-79.34117485881906,43.776263017072225,1,0,0,0,0
October,Monday,2021,3,D22,,NO,NO,YES,160,Mimico-Queensway (160),-79.50065631987997,43.622841004938564,1,0,0,0,0
October,Monday,2021,8,D42,,NO,NO,YES,129,Agincourt North (129),-79.28213872009134,43.8046395480884,1,0,0,0,0
October,Monday,2021,8,D31,,NO,NO,YES,154,Oakdale-Beverley Heights (154),-79.50815284351047,43.71907494643953,1,0,0,0,0
October,Monday,2021,6,D41,,NO,YES,NO,126,Dorset Park (126),-79.2913508880576,43.763422433188346,1,0,0,0,0
October,Monday,2021,19,D33,,NO,NO,YES,040,St.Andrew-Windfields (40),-79.38414410092159,43.74805518818658,1,0,0,0,0
October,Monday,2021,8,D41,,NO,NO,YES,121,Oakridge (121),-79.28834606133788,43.69122472524528,1,0,1,0,0
October,Monday,2021,6,D12,,NO,NO,YES,028,Rustic (28),-79.49403734766211,43.7049528537441,1,0,0,0,0
October,Monday,2021,13,D33,,NO,NO,YES,150,Fenside-Parkwoods (150),-79.3473084554628,43.76173851489545,1,0,0,0,0
October,Monday,2021,10,D32,,NO,NO,YES,027,York University Heights (27),-79.47145783710086,43.76782295794078,1,0,0,0,0
October,Monday,2021,8,D13,,NO,NO,YES,031,Yorkdale-Glen Park (31),-79.4437831642633,43.708999556901176,1,0,1,0,0
October,Monday,2021,5,D12,,NO,NO,YES,112,Beechborough-Greenbrook (112),-79.48599007384558,43.694562276535386,1,0,0,0,0
October,Monday,2021,3,D12,,NO,NO,YES,090,Junction Area (90),-79.48355761342515,43.66898714695026,1,0,0,0,0
October,Monday,2021,19,D41,,NO,NO,YES,120,Clairlea-Birchmount (120),-79.28093218085318,43.7120170948085,1,0,0,0,0
October,Monday,2021,7,D31,,NO,YES,YES,154,Oakdale-Beverley Heights (154),-79.52527535641953,43.728786480529635,1,0,0,0,0
October,Monday,2021,6,D12,,NO,NO,YES,028,Rustic (28),-79.50504254363614,43.70736534792908,1,0,0,0,0
October,Monday,2021,12,D52,,NO,NO,YES,165,Harbourfront-CityPlace (165),-79.39403623556578,43.64270008180378,1,0,0,0,0
October,Monday,2021,20,D14,,NO,NO,YES,081,Trinity-Bellwoods (81),-79.40698283146293,43.65137819288401,1,0,1,0,0
October,Monday,2021,19,D43,,NO,NO,YES,134,Highland Creek (134),-79.19332999616228,43.785339392839056,1,0,1,0,0
October,Monday,2021,16,D14,,NO,NO,YES,162,West Queen West (162),-79.40520133159816,43.64695638779403,1,0,0,0,0
October,Monday,2021,18,D41,,NO,NO,YES,121,Oakridge (121),-79.28338426529496,43.69233222685682,1,0,0,0,0
October,Monday,2021,14,D22,,NO,NO,YES,016,Stonegate-Queensway (16),-79.50285981499826,43.62696801018325,1,0,0,0,0
October,Monday,2021,15,D42,,YES,NO,NO,129,Agincourt North (129),-79.269951224464,43.79057397149813,1,0,1,0,0
October,Monday,2021,23,D52,,NO,YES,NO,170,Yonge-Bay Corridor (170),-79.38644664092172,43.65088528998894,1,0,0,0,0
October,Monday,2021,13,D55,,NO,NO,YES,068,North Riverdale (68),-79.34307398818625,43.66844123637254,1,0,0,0,0
October,Monday,2021,21,D33,,NO,NO,YES,046,Pleasant View (46),-79.33454796374892,43.77549511939683,1,0,0,0,0
October,Monday,2021,20,D23,,NO,NO,YES,003,Thistletown-Beaumond Heights (3),-79.58210637015169,43.74325917379369,1,0,0,0,0
October,Monday,2021,11,D12,,NO,YES,YES,110,Keelesdale-Eglinton West (110),-79.46625149930365,43.68541959880116,1,0,0,0,0
October,Monday,2021,9,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.58730051410956,43.69078238811185,1,0,0,0,0
October,Monday,2021,21,D13,,NO,NO,YES,102,Forest Hill North (102),-79.4383828914223,43.69823576622958,1,0,0,0,0
October,Monday,2021,14,D42,,NO,NO,YES,129,Agincourt North (129),-79.27336932892815,43.79842121786029,1,0,0,0,0
October,Monday,2021,12,D22,,NO,NO,YES,009,Edenbridge-Humber Valley (9),-79.51710849086182,43.660305478834616,1,0,0,0,0
October,Monday,2021,12,D23,,NO,YES,YES,005,Elms-Old Rexdale (5),-79.55242272123729,43.714157518054805,1,0,0,0,0
October,Monday,2021,10,D11,,NO,NO,YES,088,High Park North (88),-79.45269971576553,43.65728261360197,1,0,0,0,0
October,Monday,2021,15,D14,,NO,NO,YES,081,Trinity-Bellwoods (81),-79.4207636264108,43.649327493872434,1,0,0,0,0
October,Monday,2021,16,D14,,NO,NO,YES,172,Dovercourt Village (172),-79.43273422620841,43.66969891971414,1,0,0,0,0
October,Monday,2021,18,D11,,NO,NO,YES,085,South Parkdale (85),-79.46533051332354,43.63636439418401,1,0,0,0,0
October,Monday,2021,19,D41,,YES,NO,NO,120,Clairlea-Birchmount (120),-79.28672506823307,43.70010001279945,1,0,0,0,0
October,Monday,2021,20,D43,,NO,NO,YES,136,West Hill (136),-79.18673560778983,43.77022549630223,1,0,0,0,0
October,Monday,2021,17,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.5254975148441,43.621229513605996,1,0,0,0,0
October,Monday,2021,15,D41,,NO,NO,YES,120,Clairlea-Birchmount (120),-79.29025386909377,43.70836049555373,1,0,0,0,0
October,Monday,2021,11,D31,,NO,NO,YES,027,York University Heights (27),-79.49439581224932,43.78149547981646,1,0,0,0,0
October,Monday,2021,14,D13,,NO,NO,YES,102,Forest Hill North (102),-79.43501479464369,43.69897216720558,1,0,0,0,0
October,Monday,2021,14,D12,,NO,NO,YES,023,Pelmo Park-Humberlea (23),-79.53482343254572,43.710446933792944,1,0,1,0,0
October,Monday,2021,14,D52,,NO,NO,YES,165,Harbourfront-CityPlace (165),-79.37998664389616,43.639972478510614,1,0,0,0,0
October,Monday,2021,16,D53,,NO,NO,YES,095,Annex (95),-79.39017934778157,43.671360411748815,1,0,0,0,0
October,Monday,2021,11,D14,,NO,NO,YES,162,West Queen West (162),-79.41318022893857,43.64535978795684,1,0,0,0,0
October,Monday,2021,17,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.61782738549736,43.73507896978933,1,0,0,0,0
October,Monday,2021,11,D42,,NO,NO,YES,130,Milliken (130),-79.28434971683636,43.82129582890515,1,0,0,0,0
October,Monday,2021,9,D53,,NO,NO,YES,174,South Eglinton-Davisville (174),-79.39660845557383,43.69830142894629,1,0,0,0,0
October,Monday,2021,13,D41,,NO,NO,YES,120,Clairlea-Birchmount (120),-79.29151597810997,43.72691366166945,1,0,0,0,0
October,Monday,2021,14,D41,,NO,NO,YES,126,Dorset Park (126),-79.2913508880576,43.763422433188346,1,0,0,0,0
October,Monday,2021,7,D11,,NO,YES,YES,086,Roncesvalles (86),-79.44871041709527,43.64544049800339,1,0,0,0,0
October,Monday,2021,18,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.30002947862602,43.75846622784473,1,0,0,0,0
October,Monday,2021,3,D13,,NO,NO,YES,096,Casa Loma (96),-79.41575803759847,43.67670702250822,1,0,0,0,0
October,Monday,2021,19,D12,,NO,NO,YES,028,Rustic (28),-79.50616924282167,43.71013684643956,1,0,1,0,0
October,Monday,2021,16,D32,,NO,NO,YES,034,Bathurst Manor (34),-79.45840272301919,43.75437011372372,1,0,0,0,0
October,Monday,2021,18,D14,,NO,YES,NO,084,Little Portugal (84),-79.42527162490816,43.64083108530178,1,0,0,0,0
October,Monday,2021,23,D52,,NO,NO,YES,165,Harbourfront-CityPlace (165),-79.38146754290888,43.64290718201088,0,0,0,0,0
October,Monday,2021,23,D31,,YES,NO,NO,154,Oakdale-Beverley Heights (154),-79.51125256131118,43.73182838694715,1,0,1,0,0
October,Monday,2021,12,D42,,NO,NO,YES,128,Agincourt South-Malvern West (128),-79.28344591736287,43.797048912204545,1,0,0,0,0
October,Monday,2021,15,D13,,NO,NO,YES,108,Briar Hill-Belgravia (108),-79.44172237783408,43.70385195903653,1,0,0,0,0
October,Tuesday,2021,15,D31,,NO,YES,YES,025,Glenfield-Jane Heights (25),-79.51320988965858,43.739384543601766,1,0,0,0,0
October,Tuesday,2021,15,D43,,NO,YES,NO,136,West Hill (136),-79.17174680921974,43.75983002281456,1,0,0,0,0
October,Tuesday,2021,15,D51,,NO,YES,NO,167,Church-Wellesley (167),-79.3858379481384,43.667997507234325,1,0,0,0,0
October,Tuesday,2021,15,D42,,YES,NO,NO,145,Malvern West (145),-79.24294277151395,43.812964469226834,1,0,1,0,0
October,Tuesday,2021,13,D22,,YES,NO,NO,159,Etobicoke City Centre (159),-79.52883590297107,43.626299019885444,1,0,0,0,0
October,Tuesday,2021,13,D52,,NO,NO,YES,169,Bay-Cloverhill (169),-79.38609284559989,43.66156590066963,1,0,0,0,0
October,Tuesday,2021,13,D41,,NO,NO,YES,125,Ionview (125),-79.2789230994044,43.73288766626517,1,0,1,0,0
October,Tuesday,2021,12,D42,,YES,NO,NO,116,Steeles (116),-79.3204467977924,43.820579882438196,1,0,0,0,0
October,Tuesday,2021,10,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.3021538713469,43.76557662056564,1,0,0,0,0
October,Tuesday,2021,10,D43,,NO,NO,YES,133,Centennial Scarborough (133),-79.15637742459678,43.77513178489447,1,0,0,0,0
October,Tuesday,2021,11,D53,,NO,NO,YES,056,Leaside-Bennington (56),-79.37134779608107,43.69602907623443,1,0,0,0,0
October,Tuesday,2021,9,D53,,YES,NO,NO,097,Yonge-St.Clair (97),-79.40049795599731,43.68431603849601,1,0,0,0,1
October,Tuesday,2021,9,D41,,YES,NO,NO,126,Dorset Park (126),-79.27494652531841,43.7494527615645,1,0,1,0,0
October,Tuesday,2021,9,D13,,NO,NO,YES,032,Englemount-Lawrence (32),-79.44284045175752,43.71482725746414,1,0,0,0,0
October,Tuesday,2021,7,D13,,YES,NO,NO,031,Yorkdale-Glen Park (31),-79.46579965341392,43.70823185487301,1,0,0,0,1
October,Tuesday,2021,7,D32,,YES,NO,NO,036,Newtonbrook West (36),-79.42854763733011,43.79444682286063,1,0,0,0,1
October,Tuesday,2021,7,D52,,NO,NO,YES,165,Harbourfront-CityPlace (165),-79.39213313595421,43.6385443776481,1,0,0,0,0
October,Tuesday,2021,4,D43,,NO,YES,YES,141,Golfdale-Cedarbrae-Woburn (141),-79.2250142626393,43.76593392553411,1,0,0,0,0
October,Tuesday,2021,2,D31,,NO,YES,NO,027,York University Heights (27),-79.49385301226792,43.76098036560308,1,0,0,0,0
October,Tuesday,2021,2,D51,,NO,YES,NO,168,Downtown Yonge East (168),-79.38208704701839,43.66056979967357,1,0,0,0,0
October,Tuesday,2021,6,D31,,NO,NO,YES,023,Pelmo Park-Humberlea (23),-79.53778393242587,43.717161431240974,1,0,0,0,0
October,Tuesday,2021,8,D42,,NO,NO,YES,143,West Rouge (143),-79.1738819993126,43.8076935863258,1,0,0,0,0
October,Tuesday,2021,10,D12,,NO,YES,YES,029,Maple Leaf (29),-79.48406914013339,43.71108894829949,1,0,0,0,0
October,Tuesday,2021,20,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.30978147425118,43.74213963181549,1,0,0,0,0
October,Tuesday,2021,7,D31,,NO,NO,YES,022,Humbermede (22),-79.5292728842097,43.73564204652647,1,0,0,0,0
October,Tuesday,2021,6,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.57180447627753,43.71526024307926,1,0,0,0,0
October,Tuesday,2021,6,D12,,NO,NO,YES,110,Keelesdale-Eglinton West (110),-79.47434289159263,43.688510891942066,1,0,0,0,0
October,Tuesday,2021,7,D12,,NO,NO,YES,030,Brookhaven-Amesbury (30),-79.50231965666266,43.69758756315365,1,0,0,0,0
October,Tuesday,2021,7,D41,,NO,NO,YES,120,Clairlea-Birchmount (120),-79.28093218085318,43.7120170948085,1,0,1,0,0
October,Tuesday,2021,7,D41,,YES,NO,NO,126,Dorset Park (126),-79.28372299434183,43.77317423813503,1,0,1,0,0
October,Tuesday,2021,7,D12,,NO,NO,YES,111,Rockcliffe-Smythe (111),-79.47674090114616,43.68160471249908,1,0,0,0,0
October,Tuesday,2021,8,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.5446916898966,43.63211611396717,1,0,0,0,0
October,Tuesday,2021,8,D53,,NO,NO,YES,041,Bridle Path-Sunnybrook-York Mills (41),-79.379673268316,43.72463770425359,1,0,0,0,0
October,Tuesday,2021,8,D42,,NO,NO,YES,129,Agincourt North (129),-79.26649114007334,43.80803136000409,1,0,0,0,0
October,Tuesday,2021,6,D43,,NO,NO,YES,142,Woburn North (142),-79.25144716627295,43.7721101741036,1,0,0,0,0
October,Tuesday,2021,7,D31,,NO,NO,YES,022,Humbermede (22),-79.5415780954731,43.74825258135461,1,0,0,0,0
October,Tuesday,2021,7,D22,,NO,NO,YES,160,Mimico-Queensway (160),-79.48275561678737,43.62094188018773,1,0,0,0,0
October,Tuesday,2021,9,D55,,NO,NO,YES,054,O'Connor-Parkview (54),-79.31333394881753,43.71698696451754,1,0,0,0,0
October,Tuesday,2021,7,D43,,NO,NO,YES,136,West Hill (136),-79.18621380674915,43.7684035984007,1,0,0,0,0
October,Tuesday,2021,9,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.54007868994643,43.63610561904843,1,0,0,0,0
October,Tuesday,2021,8,D53,,NO,NO,YES,056,Leaside-Bennington (56),-79.3771097794335,43.711087037484376,1,0,0,0,0
October,Tuesday,2021,10,D33,,NO,NO,YES,149,Parkwoods-O'Connor Hills (149),-79.31325087325546,43.75220862411337,1,0,0,0,0
October,Tuesday,2021,9,D55,,NO,NO,YES,070,South Riverdale (70),-79.33907948953767,43.664962434074035,1,0,0,0,0
October,Tuesday,2021,11,D33,,NO,NO,YES,047,Don Valley Village (47),-79.34698765381663,43.775179913411826,1,0,0,0,0
October,Tuesday,2021,12,D12,,NO,NO,YES,112,Beechborough-Greenbrook (112),-79.48599007384558,43.694562276535386,1,0,0,0,0
October,Tuesday,2021,9,D43,,NO,NO,YES,156,Bendale-Glen Andrew (156),-79.25361915023643,43.77437106957784,1,0,0,0,0
October,Tuesday,2021,6,D32,,NO,YES,YES,033,Clanton Park (33),-79.43466621677099,43.74002156372098,1,0,0,0,0
October,Tuesday,2021,6,D43,,NO,NO,YES,142,Woburn North (142),-79.25144716627295,43.7721101741036,1,0,0,0,0
October,Tuesday,2021,12,D42,,NO,NO,YES,145,Malvern West (145),-79.2266994744587,43.8051975056655,1,0,0,0,0
October,Tuesday,2021,12,D41,,NO,NO,YES,157,Bendale South (157),-79.25323184027448,43.741833277939996,1,0,0,0,0
October,Tuesday,2021,9,D13,,NO,YES,NO,102,Forest Hill North (102),-79.42862459981896,43.70305376798853,1,0,0,0,0
October,Tuesday,2021,12,D32,,NO,NO,YES,027,York University Heights (27),-79.47815719794724,43.78193095640468,1,0,0,0,0
October,Tuesday,2021,13,D23,,NO,NO,YES,005,Elms-Old Rexdale (5),-79.55891726685746,43.72311182088956,1,0,0,0,0
October,Tuesday,2021,12,D52,,NO,NO,YES,169,Bay-Cloverhill (169),-79.39069754650929,43.66866660835873,1,0,0,0,0
October,Tuesday,2021,11,D23,,NO,NO,YES,003,Thistletown-Beaumond Heights (3),-79.55884837935928,43.7342667646529,1,0,0,0,0
October,Tuesday,2021,11,D55,,NO,NO,YES,060,Woodbine-Lumsden (60),-79.31884204121454,43.69967280087644,1,0,0,0,0
October,Tuesday,2021,8,D33,,NO,NO,YES,042,Banbury-Don Mills (42),-79.35594159926632,43.73453770548281,1,0,0,0,0
October,Tuesday,2021,6,D42,,NO,NO,YES,145,Malvern West (145),-79.23712997561856,43.81424766855185,1,0,0,0,0
October,Tuesday,2021,11,D22,,NO,YES,YES,009,Edenbridge-Humber Valley (9),-79.519864189754,43.66087327256067,1,0,0,0,0
October,Tuesday,2021,13,D12,,NO,NO,YES,029,Maple Leaf (29),-79.4794190371048,43.71486344834591,1,0,0,0,0
October,Tuesday,2021,9,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.62757388000277,43.7362918641289,1,0,0,0,0
October,Tuesday,2021,10,D23,,NO,NO,YES,005,Elms-Old Rexdale (5),-79.55891726685746,43.72311182088956,1,0,0,0,0
October,Tuesday,2021,8,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.62390210949376,43.750508600856506,1,0,0,0,0
October,Tuesday,2021,9,D52,,NO,NO,YES,164,Wellington Place (164),-79.39027483875334,43.647848686952315,1,0,0,0,0
October,Tuesday,2021,11,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.30065157567259,43.76115142489137,1,0,0,0,0
October,Tuesday,2021,14,D31,,NO,NO,YES,154,Oakdale-Beverley Heights (154),-79.51125256131118,43.73182838694715,1,0,0,0,0
October,Tuesday,2021,6,D23,,NO,NO,YES,001,West Humber-Clairville (1),-79.63924734699417,43.74984379710115,1,0,0,0,0
October,Tuesday,2021,14,D33,,YES,NO,NO,042,Banbury-Don Mills (42),-79.34201941443197,43.73224521606708,1,0,1,0,0
October,Tuesday,2021,10,D42,,NO,NO,YES,129,Agincourt North (129),-79.26255134057065,43.7987007144431,1,0,0,0,0
October,Tuesday,2021,15,D53,,NO,NO,YES,097,Yonge-St.Clair (97),-79.4008040555845,43.68504823793648,1,0,0,0,0
October,Tuesday,2021,14,D31,,NO,NO,YES,027,York University Heights (27),-79.48450132781076,43.757366663652775,1,0,0,0,0
October,Tuesday,2021,11,D14,,NO,NO,YES,079,University (79),-79.40277413488532,43.657436699118286,1,0,0,0,0
October,Tuesday,2021,0,D14,,NO,NO,YES,081,Trinity-Bellwoods (81),-79.41876922707559,43.654450099483505,1,0,0,0,0
October,Tuesday,2021,15,D41,,NO,NO,YES,156,Bendale-Glen Andrew (156),-79.26129213872775,43.77003316235188,1,0,0,0,0
October,Tuesday,2021,16,D41,,NO,NO,YES,119,Wexford/Maryvale (119),-79.28875678559817,43.730722959084034,1,0,0,0,0
October,Tuesday,2021,17,D42,,NO,NO,YES,145,Malvern West (145),-79.2266994744587,43.8051975056655,1,0,0,0,0
October,Tuesday,2021,12,D22,,NO,NO,YES,161,Humber Bay Shores (161),-79.48120021595713,43.62296488969196,1,0,0,0,0
October,Tuesday,2021,13,D55,,NO,NO,YES,058,Old East York (58),-79.34496411750628,43.68812409874097,1,0,0,0,0
October,Tuesday,2021,5,D43,,NO,NO,YES,142,Woburn North (142),-79.2541225332993,43.77960756679435,1,0,0,0,0
October,Tuesday,2021,18,D23,,NO,NO,YES,003,Thistletown-Beaumond Heights (3),-79.5652952792044,43.73723237077289,1,0,0,0,0
October,Tuesday,2021,16,D13,,NO,NO,YES,101,Forest Hill South (101),-79.41910711608097,43.70088488146389,1,0,0,0,0
October,Tuesday,2021,4,D31,,NO,YES,YES,154,Oakdale-Beverley Heights (154),-79.50624744450374,43.72124174643953,1,0,0,0,0
October,Tuesday,2021,16,D42,,NO,NO,YES,118,Tam O'Shanter-Sullivan (118),-79.30721378723275,43.789030067188776,1,0,0,0,0
October,Tuesday,2021,8,D22,,NO,NO,YES,016,Stonegate-Queensway (16),-79.48524121177978,43.630148495345445,1,0,0,0,0
October,Tuesday,2021,12,D52,,NO,NO,YES,169,Bay-Cloverhill (169),-79.38740414777226,43.668472107869384,1,0,0,0,0
October,Tuesday,2021,16,D43,,NO,NO,YES,136,West Hill (136),-79.1976588052178,43.75901189082826,1,0,0,0,0
October,Tuesday,2021,14,D11,,NO,NO,YES,089,Runnymede-Bloor West Village (89),-79.48599412028973,43.65873836468203,1,0,0,0,0
October,Tuesday,2021,15,D55,,NO,NO,YES,044,Flemingdon Park (44),-79.33444422989193,43.709988375995394,1,0,0,0,0
October,Tuesday,2021,0,D55,,NO,NO,YES,064,Woodbine Corridor (64),-79.3169991306648,43.67466510186723,1,0,0,0,0
October,Tuesday,2021,17,D53,,NO,YES,YES,100,Yonge-Eglinton (100),-79.40100373844332,43.70865199558621,1,0,0,0,0
October,Tuesday,2021,8,D53,,NO,NO,YES,101,Forest Hill South (101),-79.40157505351044,43.69110303305487,1,0,0,0,0
October,Tuesday,2021,19,D32,,NO,NO,YES,034,Bathurst Manor (34),-79.43845112728326,43.755455974900755,1,0,0,0,0
October,Tuesday,2021,18,D14,,NO,NO,YES,085,South Parkdale (85),-79.43326632224327,43.63774048384589,1,0,1,0,0
October,Tuesday,2021,19,D42,,NO,NO,YES,130,Milliken (130),-79.29819760545361,43.80387353763716,1,0,1,0,0
October,Tuesday,2021,18,D31,,NO,NO,YES,154,Oakdale-Beverley Heights (154),-79.51680604265206,43.71912844644492,1,0,0,0,0
October,Tuesday,2021,19,D11,,NO,NO,YES,171,Junction-Wallace Emerson (171),-79.43865102073372,43.65919171117931,1,0,0,0,0
October,Tuesday,2021,11,D33,,NO,NO,YES,042,Banbury-Don Mills (42),-79.34536713145356,43.74473660710575,1,0,0,0,0
October,Tuesday,2021,11,D41,,NO,NO,YES,122,Birchcliffe-Cliffside (122),-79.28198346001462,43.68268614020544,1,0,0,0,0
October,Tuesday,2021,18,D42,,NO,NO,YES,148,East L'Amoreaux (148),-79.29963560646593,43.80050952210123,1,0,0,0,0
October,Tuesday,2021,9,D42,,NO,NO,YES,129,Agincourt North (129),-79.27096053187562,43.810980375100264,1,0,0,0,0
October,Tuesday,2021,20,D52,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.37582884666803,43.6442321833358,1,0,0,0,0
October,Tuesday,2021,20,D13,,NO,NO,YES,096,Casa Loma (96),-79.41575803759847,43.67670702250822,1,0,0,0,0
October,Tuesday,2021,11,D53,,NO,NO,YES,098,Rosedale-Moore Park (98),-79.3940734629841,43.68803364422179,1,0,0,0,0
October,Tuesday,2021,19,D22,,NO,NO,YES,159,Etobicoke City Centre (159),-79.55606858647123,43.614191607167584,1,0,0,0,0
October,Tuesday,2021,18,D13,,NO,NO,YES,106,Humewood-Cedarvale (106),-79.43089269889312,43.699843568753465,1,0,0,0,0
October,Tuesday,2021,16,D22,,NO,NO,YES,161,Humber Bay Shores (161),-79.488837314617,43.624180262880444,1,0,0,0,0
October,Tuesday,2021,19,D42,,NO,NO,YES,146,Malvern East (146),-79.21866877560583,43.80647719991384,1,0,0,0,0
October,Tuesday,2021,19,D42,,NO,YES,NO,128,Agincourt South-Malvern West (128),-79.28640111351501,43.796564808637605,1,0,0,0,0
October,Tuesday,2021,21,D23,,NO,YES,YES,006,Kingsview Village-The Westway (6),-79.5451508591161,43.69742517895495,1,0,0,0,0
October,Tuesday,2021,19,D42,,NO,NO,YES,118,Tam O'Shanter-Sullivan (118),-79.32212086911753,43.77352382094371,1,0,0,0,0
October,Tuesday,2021,19,D52,,NO,NO,YES,168,Downtown Yonge East (168),-79.37842774507129,43.65041008951369,1,0,0,0,0
October,Tuesday,2021,18,D12,,NO,NO,YES,029,Maple Leaf (29),-79.48094084007404,43.72158254723679,1,0,0,0,0
October,Tuesday,2021,13,D51,,NO,NO,YES,071,Cabbagetown-South St.James Town (71),-79.36862085776369,43.665873504977164,1,0,0,0,0
October,Tuesday,2021,17,D11,,NO,NO,YES,083,Dufferin Grove (83),-79.43998952000229,43.651005100995356,1,0,0,0,0
October,Tuesday,2021,16,D12,,NO,NO,YES,115,Mount Dennis (115),-79.5066213711417,43.69279027418223,1,0,0,0,0
October,Tuesday,2021,16,D41,,NO,NO,YES,126,Dorset Park (126),-79.26813493340276,43.75061416778499,1,0,0,0,0
October,Tuesday,2021,19,D41,,NO,NO,YES,122,Birchcliffe-Cliffside (122),-79.25119860275315,43.70631191747893,1,0,0,0,0
October,Tuesday,2021,12,D23,,NO,NO,YES,007,Willowridge-Martingrove-Richview (7),-79.5542450894605,43.67835766755637,1,0,0,0,0
October,Tuesday,2021,15,D51,,NO,NO,YES,167,Church-Wellesley (167),-79.37799535026726,43.66213310123687,1,0,0,0,0
October,Tuesday,2021,15,D41,,NO,NO,YES,126,Dorset Park (126),-79.27494652531841,43.7494527615645,1,0,0,0,0
October,Tuesday,2021,19,D14,,NO,NO,YES,162,West Queen West (162),-79.40610673129638,43.64183988297922,1,0,0,0,0
October,Tuesday,2021,16,D32,,NO,NO,YES,039,Bedford Park-Nortown (39),-79.41559741817369,43.72225177013543,1,0,0,0,0
October,Tuesday,2021,21,D41,,NO,NO,YES,125,Ionview (125),-79.27985330145286,43.73523366354255,1,0,0,0,0
October,Tuesday,2021,11,D22,,NO,YES,YES,011,Eringate-Centennial-West Deane (11),-79.60450679069385,43.64709057849199,1,0,0,0,0
October,Tuesday,2021,17,D12,,NO,NO,YES,030,Brookhaven-Amesbury (30),-79.47335864243416,43.70998755199139,1,0,0,0,0
October,Tuesday,2021,18,D52,,NO,NO,YES,168,Downtown Yonge East (168),-79.38091294638609,43.656324795428525,1,0,0,0,0
October,Tuesday,2021,16,D52,,NO,NO,YES,078,Kensington-Chinatown (78),-79.39139664277263,43.6583879974918,1,0,0,0,0
October,Tuesday,2021,7,D53,,NO,NO,YES,097,Yonge-St.Clair (97),-79.40151305442963,43.68670133625723,1,0,0,0,0
October,Tuesday,2021,19,D51,,NO,NO,YES,166,St Lawrence-East Bayfront-The Islands (166),-79.37143865059481,43.64942878853239,1,0,0,0,0
October,Tuesday,2021,19,D53,,YES,NO,NO,103,Lawrence Park South (103),-79.41163042672108,43.703957790054346,1,0,1,0,1
October,Tuesday,2021,23,D43,,NO,NO,YES,157,Bendale South (157),-79.25535525232044,43.75352197370893,1,0,0,0,0
October,Tuesday,2021,23,D32,,YES,NO,NO,155,Downsview (155),-79.4589183467043,43.73209495001528,1,0,1,0,0
October,Tuesday,2021,22,D52,,NO,YES,NO,170,Yonge-Bay Corridor (170),-79.38554914057649,43.64605318515681,1,0,0,0,1
October,Tuesday,2021,16,D43,,NO,NO,YES,142,Woburn North (142),-79.2338520249659,43.78178169646291,1,0,0,0,0
October,Tuesday,2021,22,D33,,NO,NO,YES,047,Don Valley Village (47),-79.34117485881906,43.776263017072225,1,0,0,0,0
October,Tuesday,2021,6,D55,,NO,NO,YES,064,Woodbine Corridor (64),-79.31927142548184,43.672888294852314,1,0,0,0,0
October,Tuesday,2021,22,D51,,NO,NO,YES,073,Moss Park (73),-79.36949845477272,43.658655897759644,1,0,0,0,0
October,Tuesday,2021,9,D41,,NO,YES,NO,120,Clairlea-Birchmount (120),-79.29151597810997,43.72691366166945,1,0,0,0,0
October,Tuesday,2021,8,D32,,NO,NO,YES,050,Newtonbrook East (50),-79.4159903445941,43.78163299652674,1,0,0,0,0
October,Tuesday,2021,16,D42,,NO,NO,YES,130,Milliken (130),-79.30474040120686,43.8184429052721,1,0,0,0,0
October,Tuesday,2021,7,D41,,NO,YES,NO,120,Clairlea-Birchmount (120),-79.26218699365249,43.707622015185436,1,0,0,0,0
October,Tuesday,2021,21,D43,,YES,NO,NO,140,Guildwood (140),-79.20278008837765,43.74346529458783,1,0,0,0,1
